yyyy,mm,tmax,tmin,af,rain,sun,southampton_mayflower_park
degc,degc,days,mm,hours,southampton_mayflower_park
1855,1,5.0,0.5,16,---,---,southampton_mayflower_park
1855,2,2.4,-3.5,21,54.3,---,southampton_mayflower_park
1855,3,7.9,0.8,12,61.3,---,southampton_mayflower_park
1855,4,13.7,3.6,4,10.1,---,southampton_mayflower_park
1855,5,15.0,5.6,2,60.0,---,southampton_mayflower_park
1855,6,18.4,9.8,0,43.9,---,southampton_mayflower_park
1855,7,21.5,12.6,0,101.0,---,southampton_mayflower_park
1855,8,21.6,12.3,0,47.9,---,southampton_mayflower_park
1855,9,19.6,9.6,0,88.4,---,southampton_mayflower_park
1855,10,15.1,8.4,0,187.5,---,southampton_mayflower_park
1855,11,8.7,3.6,3,28.2,---,southampton_mayflower_park
1855,12,6.8,1.0,15,55.4,---,southampton_mayflower_park
1856,1,7.9,2.8,10,93.5,---,southampton_mayflower_park
1856,2,9.0,3.6,7,50.6,---,southampton_mayflower_park
1856,3,8.9,1.4,10,36.3,---,southampton_mayflower_park
1856,4,13.3,4.5,2,127.3,---,southampton_mayflower_park
1856,5,15.2,6.4,2,55.7,---,southampton_mayflower_park
1856,6,19.7,10.2,0,40.3,---,southampton_mayflower_park
1856,7,21.0,11.6,0,16.5,---,southampton_mayflower_park
1856,8,22.6,13.3,0,64.7,---,southampton_mayflower_park
1856,9,18.1,8.8,0,67.6,---,southampton_mayflower_park
1856,10,15.6,8.9,0,74.5,---,southampton_mayflower_park
1856,11,10.0,2.4,7,38.7,---,southampton_mayflower_park
1856,12,8.3,2.3,12,87.1,---,southampton_mayflower_park
1857,1,6.9,0.5,14,72.3,---,southampton_mayflower_park
1857,2,8.6,1.0,11,10.6,---,southampton_mayflower_park
1857,3,10.0,2.6,8,54.4,---,southampton_mayflower_park
1857,4,12.3,4.4,3,60.7,---,southampton_mayflower_park
1857,5,17.6,7.7,0,19.0,---,southampton_mayflower_park
1857,6,22.3,11.3,0,38.2,---,southampton_mayflower_park
1857,7,22.1,12.8,0,43.7,---,southampton_mayflower_park
1857,8,24.1,14.0,0,66.3,---,southampton_mayflower_park
1857,9,20.4,11.9,0,93.6,---,southampton_mayflower_park
1857,10,16.5,9.7,0,191.4,---,southampton_mayflower_park
1857,11,12.0,6.1,1,57.1,---,southampton_mayflower_park
1857,12,11.2,5.6,2,25.0,---,southampton_mayflower_park
1858,1,8.1,1.1,12,27.0,---,southampton_mayflower_park
1858,2,6.6,0.3,13,33.1,---,southampton_mayflower_park
1858,3,9.9,1.6,13,22.9,---,southampton_mayflower_park
1858,4,14.0,5.2,2,94.1,---,southampton_mayflower_park
1858,5,16.0,6.9,0,65.7,---,southampton_mayflower_park
1858,6,23.6,12.3,0,14.1,---,southampton_mayflower_park
1858,7,20.9,10.9,0,69.6,---,southampton_mayflower_park
1858,8,21.8,12.1,0,55.5,---,southampton_mayflower_park
1858,9,20.2,12.2,0,75.2,---,southampton_mayflower_park
1858,10,15.0,7.7,0,66.2,---,southampton_mayflower_park
1858,11,8.4,1.8,7,50.1,---,southampton_mayflower_park
1858,12,8.5,3.2,3,116.6,---,southampton_mayflower_park
1859,1,8.3,2.5,7,59.6,---,southampton_mayflower_park
1859,2,10.4,3.6,2,78.3,---,southampton_mayflower_park
1859,3,12.5,5.5,2,49.7,---,southampton_mayflower_park
1859,4,13.3,4.2,4,92.4,---,southampton_mayflower_park
1859,5,17.2,7.9,0,36.8,---,southampton_mayflower_park
1859,6,21.0,11.7,0,45.7,---,southampton_mayflower_park
1859,7,25.1,14.5,0,66.6,---,southampton_mayflower_park
1859,8,22.3,13.1,0,58.3,---,southampton_mayflower_park
1859,9,18.1,10.5,0,135.3,---,southampton_mayflower_park
1859,10,15.0,8.3,5,119.8,---,southampton_mayflower_park
1859,11,10.5,3.3,5,125.1,---,southampton_mayflower_park
1859,12,6.1,-0.4,16,127.1,---,southampton_mayflower_park
1860,1,8.4,2.5,8,129.2,---,southampton_mayflower_park
1860,2,6.0,-0.4,15,29.3,---,southampton_mayflower_park
1860,3,9.3,2.8,8,59.3,---,southampton_mayflower_park
1860,4,11.4,3.0,4,47.6,---,southampton_mayflower_park
1860,5,17.4,8.1,0,88.7,---,southampton_mayflower_park
1860,6,16.6,10.1,0,205.0,---,southampton_mayflower_park
1860,7,19.5,11.1,0,84.7,---,southampton_mayflower_park
1860,8,18.2,12.0,0,115.0,---,southampton_mayflower_park
1860,9,16.5,8.6,0,99.2,---,southampton_mayflower_park
1860,10,14.3,8.1,1,53.2,---,southampton_mayflower_park
1860,11,8.8,2.9,2,80.2,---,southampton_mayflower_park
1860,12,5.5,0.7,13,127.7,---,southampton_mayflower_park
1861,1,4.8,-0.4,17,20.7,---,southampton_mayflower_park
1861,2,8.9,3.2,6,60.2,---,southampton_mayflower_park
1861,3,10.9,3.7,1,76.4,---,southampton_mayflower_park
1861,4,13.7,3.4,3,10.2,---,southampton_mayflower_park
1861,5,16.9,6.8,0,41.3,---,southampton_mayflower_park
1861,6,20.4,11.9,0,100.8,---,southampton_mayflower_park
1861,7,19.7,12.6,0,103.5,---,southampton_mayflower_park
1861,8,21.4,12.9,0,22.2,---,southampton_mayflower_park
1861,9,18.4,10.0,0,78.0,---,southampton_mayflower_park
1861,10,17.2,10.7,0,27.7,---,southampton_mayflower_park
1861,11,9.4,1.9,7,164.3,---,southampton_mayflower_park
1861,12,8.4,2.8,6,53.2,---,southampton_mayflower_park
1862,1,7.2,2.3,9,104.0,---,southampton_mayflower_park
1862,2,8.5,3.8,3,20.1,---,southampton_mayflower_park
1862,3,9.6,4.0,4,124.2,---,southampton_mayflower_park
1862,4,13.2,6.5,4,57.5,---,southampton_mayflower_park
1862,5,17.4,9.6,0,123.9,---,southampton_mayflower_park
1862,6,17.9,9.2,0,53.8,---,southampton_mayflower_park
1862,7,19.4,10.1,0,52.8,---,southampton_mayflower_park
1862,8,20.2,10.5,0,36.3,---,southampton_mayflower_park
1862,9,18.9,10.7,0,29.7,---,southampton_mayflower_park
1862,10,15.5,8.7,0,171.8,---,southampton_mayflower_park
1862,11,8.6,1.8,10,22.4,---,southampton_mayflower_park
1862,12,9.8,4.6,0,72.7,---,southampton_mayflower_park
1863,1,8.5,3.5,3,129.4,---,southampton_mayflower_park
1863,2,9.8,3.3,5,32.4,---,southampton_mayflower_park
1863,3,11.4,3.1,6,38.7,---,southampton_mayflower_park
1863,4,14.6,5.3,1,20.5,---,southampton_mayflower_park
1863,5,16.7,6.7,0,55.2,---,southampton_mayflower_park
1863,6,18.9,10.2,0,94.6,---,southampton_mayflower_park
1863,7,22.1,10.9,0,26.4,---,southampton_mayflower_park
1863,8,21.0,13.1,0,63.9,---,southampton_mayflower_park
1863,9,16.3,8.6,0,98.7,---,southampton_mayflower_park
1863,10,14.9,9.1,0,115.3,---,southampton_mayflower_park
1863,11,11.5,6.0,2,60.7,---,southampton_mayflower_park
1863,12,10.1,4.4,1,64.4,---,southampton_mayflower_park
1864,1,6.1,1.4,10,72.6,---,southampton_mayflower_park
1864,2,5.6,0.3,15,53.6,---,southampton_mayflower_park
1864,3,10.3,2.9,3,84.2,---,southampton_mayflower_park
1864,4,14.0,5.2,0,62.6,---,southampton_mayflower_park
1864,5,18.2,8.3,0,39.4,---,southampton_mayflower_park
1864,6,18.5,10.2,0,35.9,---,southampton_mayflower_park
1864,7,22.1,11.2,0,8.0,---,southampton_mayflower_park
1864,8,20.9,10.2,0,20.6,---,southampton_mayflower_park
1864,9,18.5,10.6,0,61.7,---,southampton_mayflower_park
1864,10,14.3,7.3,0,36.1,---,southampton_mayflower_park
1864,11,9.7,2.7,8,108.3,---,southampton_mayflower_park
1864,12,6.4,1.3,14,58.8,---,southampton_mayflower_park
1865,1,5.4,0.1,16,128.2,---,southampton_mayflower_park
1865,2,5.9,0.7,13,103.6,---,southampton_mayflower_park
1865,3,6.7,0.0,15,27.8,---,southampton_mayflower_park
1865,4,17.6,6.6,1,21.8,---,southampton_mayflower_park
1865,5,17.4,8.8,0,74.0,---,southampton_mayflower_park
1865,6,22.2,11.0,0,65.2,---,southampton_mayflower_park
1865,7,22.0,12.9,0,103.3,---,southampton_mayflower_park
1865,8,20.0,11.4,0,128.5,---,southampton_mayflower_park
1865,9,22.6,12.3,0,3.4,---,southampton_mayflower_park
1865,10,15.8,8.1,0,221.8,---,southampton_mayflower_park
1865,11,10.9,4.6,2,122.5,---,southampton_mayflower_park
1865,12,8.6,3.6,1,84.4,---,southampton_mayflower_park
1866,1,9.3,3.8,3,169.4,---,southampton_mayflower_park
1866,2,9.1,2.9,6,163.7,---,southampton_mayflower_park
1866,3,8.2,2.3,9,73.4,---,southampton_mayflower_park
1866,4,13.5,5.9,0,62.2,---,southampton_mayflower_park
1866,5,15.4,5.7,0,40.6,---,southampton_mayflower_park
1866,6,20.8,11.6,0,41.2,---,southampton_mayflower_park
1866,7,21.8,12.4,0,41.5,---,southampton_mayflower_park
1866,8,19.7,12.0,0,66.3,---,southampton_mayflower_park
1866,9,17.0,11.1,0,168.1,---,southampton_mayflower_park
1866,10,15.1,8.7,0,40.6,---,southampton_mayflower_park
1866,11,11.4,4.7,2,48.1,---,southampton_mayflower_park
1866,12,9.9,4.3,7,51.0,---,southampton_mayflower_park
1867,1,4.9,-1.2,19,136.3,---,southampton_mayflower_park
1867,2,10.4,5.1,1,60.5,---,southampton_mayflower_park
1867,3,6.8,1.2,14,73.0,---,southampton_mayflower_park
1867,4,13.7,6.8,1,47.2,---,southampton_mayflower_park
1867,5,16.2,7.8,1,37.7,---,southampton_mayflower_park
1867,6,19.8,9.9,0,31.8,---,southampton_mayflower_park
1867,7,20.2,11.4,0,128.7,---,southampton_mayflower_park
1867,8,20.7,12.5,0,53.1,---,southampton_mayflower_park
1867,9,18.8,10.9,0,85.4,---,southampton_mayflower_park
1867,10,13.7,6.7,0,78.3,---,southampton_mayflower_park
1867,11,9.5,2.3,6,7.3,---,southampton_mayflower_park
1867,12,6.9,0.4,17,45.2,---,southampton_mayflower_park
1868,1,5.8,1.0,15,110.9,---,southampton_mayflower_park
