yyyy,mm,tmax,tmin,af,rain,sun,station_name,longitude,latitude,amsl
1880,1,4.2,-1.4,22,13.5,---,durham,-1.585,54.768,102
1880,2,8.7,0.6,12,44.3,---,durham,-1.585,54.768,102
1880,3,9.2,1.0,12,32.5,---,durham,-1.585,54.768,102
1880,4,11.6,2.7,2,51.5,---,durham,-1.585,54.768,102
1880,5,14.1,3.7,4,38.1,---,durham,-1.585,54.768,102
1880,6,17.7,7.7,0,66.5,---,durham,-1.585,54.768,102
1880,7,19.2,10.1,0,106.0,---,durham,-1.585,54.768,102
1880,8,19.8,10.9,0,49.1,---,durham,-1.585,54.768,102
1880,9,18.9,8.9,0,128.6,---,durham,-1.585,54.768,102
1880,10,10.1,2.9,7,150.0,---,durham,-1.585,54.768,102
1880,11,8.2,0.1,15,56.7,---,durham,-1.585,54.768,102
1880,12,6.3,0.4,15,70.2,---,durham,-1.585,54.768,102
1881,1,1.5,-5.7,24,22.3,---,durham,-1.585,54.768,102
1881,2,4.1,-1.2,18,70.4,---,durham,-1.585,54.768,102
1881,3,7.8,-0.6,18,56.2,---,durham,-1.585,54.768,102
1881,4,9.7,1.1,13,24.9,---,durham,-1.585,54.768,102
1881,5,15.9,4.6,1,31.7,---,durham,-1.585,54.768,102
1881,6,18.4,7.3,0,54.8,---,durham,-1.585,54.768,102
1881,7,20.9,10.6,0,78.5,---,durham,-1.585,54.768,102
1881,8,17.7,9.1,0,97.9,---,durham,-1.585,54.768,102
1881,9,15.3,8.4,0,81.5,---,durham,-1.585,54.768,102
1881,10,10.3,3.6,6,90.9,---,durham,-1.585,54.768,102
1881,11,10.5,4.5,2,44.4,---,durham,-1.585,54.768,102
1881,12,5.9,0.7,10,57.9,---,durham,-1.585,54.768,102
1882,1,7.3,2.0,3,18.4,---,durham,-1.585,54.768,102
1882,2,8.9,2.2,4,23.3,---,durham,-1.585,54.768,102
1882,3,11.1,2.2,7,37.6,---,durham,-1.585,54.768,102
1882,4,10.2,2.9,4,91.4,---,durham,-1.585,54.768,102
1882,5,15.6,4.4,2,57.7,---,durham,-1.585,54.768,102
1882,6,17.6,7.8,0,84.5,---,durham,-1.585,54.768,102
1882,7,20.2,10.2,0,90.6,---,durham,-1.585,54.768,102
1882,8,19.9,9.8,0,73.3,---,durham,-1.585,54.768,102
1882,9,15.8,6.8,0,53.4,---,durham,-1.585,54.768,102
1882,10,12.3,6.3,1,121.8,---,durham,-1.585,54.768,102
1882,11,7.3,1.8,5,84.0,---,durham,-1.585,54.768,102
1882,12,3.8,-0.4,16,114.2,---,durham,-1.585,54.768,102
1883,1,5.5,0.7,10,47.9,---,durham,-1.585,54.768,102
1883,2,8.1,1.5,4,42.4,---,durham,-1.585,54.768,102
1883,3,5.5,-2.3,25,47.7,---,durham,-1.585,54.768,102
1883,4,12.2,1.8,8,40.5,---,durham,-1.585,54.768,102
1883,5,14.3,4.1,0,46.1,---,durham,-1.585,54.768,102
1883,6,17.5,7.9,0,62.3,---,durham,-1.585,54.768,102
1883,7,19.2,9.2,0,94.7,---,durham,-1.585,54.768,102
1883,8,20.3,9.4,0,30.4,---,durham,-1.585,54.768,102
1883,9,16.0,8.9,0,104.5,---,durham,-1.585,54.768,102
1883,10,12.5,4.7,1,60.0,---,durham,-1.585,54.768,102
1883,11,8.3,2.4,5,23.7,---,durham,-1.585,54.768,102
1883,12,---,---,---,37.1,---,durham,-1.585,54.768,102
1884,1,8.2,2.6,6,80.6,---,durham,-1.585,54.768,102
1884,2,7.2,1.1,8,32.4,---,durham,-1.585,54.768,102
1884,3,9.4,1.7,4,64.4,---,durham,-1.585,54.768,102
1884,4,10.5,2.0,5,51.9,---,durham,-1.585,54.768,102
1884,5,15.6,4.4,0,17.0,---,durham,-1.585,54.768,102
1884,6,18.6,7.3,0,25.8,---,durham,-1.585,54.768,102
1884,7,20.9,9.8,0,98.8,---,durham,-1.585,54.768,102
1884,8,22.0,9.6,0,18.6,---,durham,-1.585,54.768,102
1884,9,17.7,8.5,0,35.4,---,durham,-1.585,54.768,102
1884,10,12.8,4.4,2,38.2,---,durham,-1.585,54.768,102
1884,11,8.4,1.9,6,46.8,---,durham,-1.585,54.768,102
1884,12,5.9,0.8,13,32.3,---,durham,-1.585,54.768,102
1885,1,4.2,0.1,17,50.1,---,durham,-1.585,54.768,102
1885,2,7.6,1.1,11,22.7,---,durham,-1.585,54.768,102
1885,3,7.5,-0.1,19,56.9,---,durham,-1.585,54.768,102
1885,4,11.4,2.4,7,38.7,---,durham,-1.585,54.768,102
1885,5,12.2,3.1,5,98.1,---,durham,-1.585,54.768,102
1885,6,17.8,7.6,0,43.0,---,durham,-1.585,54.768,102
1885,7,21.4,9.7,0,32.9,---,durham,-1.585,54.768,102
1885,8,16.5,8.7,0,69.5,---,durham,-1.585,54.768,102
1885,9,16.2,6.2,0,61.3,---,durham,-1.585,54.768,102
1885,10,9.8,3.7,1,115.2,---,durham,-1.585,54.768,102
1885,11,7.9,2.4,5,48.2,---,durham,-1.585,54.768,102
1885,12,6.3,-0.1,13,14.3,---,durham,-1.585,54.768,102
1886,1,3.8,-1.4,21,96.4,---,durham,-1.585,54.768,102
1886,2,4.0,-1.8,22,23.1,---,durham,-1.585,54.768,102
1886,3,6.5,-0.1,18,62.8,---,durham,-1.585,54.768,102
1886,4,10.0,2.4,2,38.4,---,durham,-1.585,54.768,102
1886,5,12.9,4.7,1,67.0,---,durham,-1.585,54.768,102
1886,6,17.5,7.7,0,23.7,---,durham,-1.585,54.768,102
1886,7,20.8,10.3,0,129.2,---,durham,-1.585,54.768,102
1886,8,19.9,10.3,0,23.5,---,durham,-1.585,54.768,102
1886,9,16.4,8.6,0,38.5,---,durham,-1.585,54.768,102
1886,10,12.9,7.3,0,128.4,---,durham,-1.585,54.768,102
1886,11,9.2,2.5,3,90.8,---,durham,-1.585,54.768,102
1886,12,3.7,-1.4,18,90.3,---,durham,-1.585,54.768,102
1887,1,4.4,-1.1,18,37.1,---,durham,-1.585,54.768,102
1887,2,7.4,0.1,14,13.6,---,durham,-1.585,54.768,102
1887,3,7.7,-0.5,16,52.8,---,durham,-1.585,54.768,102
1887,4,10.4,0.9,12,19.6,---,durham,-1.585,54.768,102
1887,5,12.4,4.3,2,51.8,---,durham,-1.585,54.768,102
1887,6,20.3,9.1,0,6.4,---,durham,-1.585,54.768,102
1887,7,23.0,11.2,0,20.7,---,durham,-1.585,54.768,102
1887,8,20.4,9.1,0,38.1,---,durham,-1.585,54.768,102
1887,9,15.0,6.9,1,114.6,---,durham,-1.585,54.768,102
1887,10,10.3,3.3,7,58.2,---,durham,-1.585,54.768,102
1887,11,6.6,1.5,9,75.9,---,durham,-1.585,54.768,102
1887,12,4.7,-0.1,20,58.3,---,durham,-1.585,54.768,102
1888,1,6.0,0.3,13,18.6,---,durham,-1.585,54.768,102
1888,2,4.2,-0.4,20,31.8,---,durham,-1.585,54.768,102
1888,3,4.9,-0.3,23,103.4,---,durham,-1.585,54.768,102
1888,4,9.3,1.8,10,61.8,---,durham,-1.585,54.768,102
1888,5,15.0,4.6,2,13.3,---,durham,-1.585,54.768,102
1888,6,15.1,7.0,0,40.7,---,durham,-1.585,54.768,102
1888,7,16.7,8.6,0,209.7,---,durham,-1.585,54.768,102
1888,8,17.6,9.0,0,43.5,---,durham,-1.585,54.768,102
1888,9,15.4,6.7,0,32.8,---,durham,-1.585,54.768,102
1888,10,12.1,4.1,6,17.2,---,durham,-1.585,54.768,102
1888,11,9.1,4.4,0,104.0,---,durham,-1.585,54.768,102
1888,12,6.9,1.3,13,18.6,---,durham,-1.585,54.768,102
1889,1,6.4,0.6,12,20.7,---,durham,-1.585,54.768,102
1889,2,5.6,-0.5,19,26.0,---,durham,-1.585,54.768,102
1889,3,8.0,0.3,13,57.5,---,durham,-1.585,54.768,102
1889,4,9.7,2.6,1,54.5,---,durham,-1.585,54.768,102
1889,5,17.0,7.0,0,38.0,---,durham,-1.585,54.768,102
1889,6,20.0,9.0,0,9.5,---,durham,-1.585,54.768,102
1889,7,19.4,9.5,0,68.1,---,durham,-1.585,54.768,102
1889,8,18.3,10.4,0,81.9,---,durham,-1.585,54.768,102
1889,9,15.8,7.8,0,21.5,---,durham,-1.585,54.768,102
1889,10,11.2,5.2,0,94.0,---,durham,-1.585,54.768,102
1889,11,8.8,2.6,8,23.0,---,durham,-1.585,54.768,102
1889,12,5.7,-0.2,15,30.1,---,durham,-1.585,54.768,102
1890,1,8.0,1.9,8,52.5,55.9,durham,-1.585,54.768,102
1890,2,5.8,0.3,14,33.5,57.0,durham,-1.585,54.768,102
1890,3,9.8,2.5,8,51.4,98.2,durham,-1.585,54.768,102
1890,4,10.6,1.4,11,16.9,120.9,durham,-1.585,54.768,102
1890,5,15.2,6.0,0,59.1,152.8,durham,-1.585,54.768,102
1890,6,18.2,8.5,0,59.9,126.9,durham,-1.585,54.768,102
1890,7,18.7,9.6,0,45.3,159.1,durham,-1.585,54.768,102
1890,8,18.4,9.4,0,126.5,163.0,durham,-1.585,54.768,102
1890,9,19.8,10.3,0,46.3,143.6,durham,-1.585,54.768,102
1890,10,13.2,6.0,2,37.5,123.4,durham,-1.585,54.768,102
1890,11,8.5,1.1,9,85.6,56.4,durham,-1.585,54.768,102
1890,12,2.7,-1.4,19,44.1,10.8,durham,-1.585,54.768,102
1891,1,4.6,-1.7,19,25.7,49.7,durham,-1.585,54.768,102
1891,2,9.3,0.0,14,2.1,91.6,durham,-1.585,54.768,102
1891,3,6.7,-0.1,13,69.0,111.5,durham,-1.585,54.768,102
1891,4,8.9,1.2,7,41.9,107.5,durham,-1.585,54.768,102
1891,5,13.2,3.6,4,36.9,161.5,durham,-1.585,54.768,102
1891,6,18.1,8.9,0,4.1,175.1,durham,-1.585,54.768,102
1891,7,19.5,10.6,0,106.6,151.1,durham,-1.585,54.768,102
1891,8,17.9,10.0,0,126.7,100.6,durham,-1.585,54.768,102
1891,9,17.6,9.1,0,47.4,128.4,durham,-1.585,54.768,102
1891,10,12.3,4.9,3,48.9,76.8,durham,-1.585,54.768,102
1891,11,7.5,2.2,8,56.9,42.2,durham,-1.585,54.768,102
1891,12,5.6,-0.5,12,57.5,56.2,durham,-1.585,54.768,102
1892,1,4.4,-1.4,19,48.6,47.6,durham,-1.585,54.768,102
1892,2,5.6,-0.6,12,49.2,64.6,durham,-1.585,54.768,102
1892,3,6.6,-1.9,25,28.9,139.1,durham,-1.585,54.768,102
1892,4,11.4,1.0,12,33.3,172.8,durham,-1.585,54.768,102
1892,5,15.2,5.4,2,59.5,156.8,durham,-1.585,54.768,102
1892,6,17.2,7.4,0,80.2,176.0,durham,-1.585,54.768,102
1892,7,17.3,9.2,0,42.9,123.0,durham,-1.585,54.768,102
1892,8,18.5,9.9,0,99.7,121.7,durham,-1.585,54.768,102
1892,9,15.3,7.5,0,74.2,116.6,durham,-1.585,54.768,102
1892,10,9.7,2.9,6,141.7,71.8,durham,-1.585,54.768,102
1892,11,8.5,2.6,5,31.5,37.6,durham,-1.585,54.768,102
1892,12,3.8,-1.9,22,24.4,57.6,durham,-1.585,54.768,102
1893,1,4.7,-0.4,10,33.5,37.1,durham,-1.585,54.768,102
1893,2,6.4,0.5,11,54.0,72.6,durham,-1.585,54.768,102
1893,3,12.1,1.7,11,11.1,166.3,durham,-1.585,54.768,102
1893,4,13.9,2.5,2,9.4,172.7,durham,-1.585,54.768,102
1893,5,16.8,6.3,0,59.0,160.4,durham,-1.585,54.768,102
1893,6,19.5,9.5,0,20.7,194.2,durham,-1.585,54.768,102
1893,7,20.0,10.2,0,114.1,135.9,durham,-1.585,54.768,102
1893,8,22.1,11.6,0,54.1,194.8,durham,-1.585,54.768,102
1893,9,16.6,7.4,0,45.1,139.5,durham,-1.585,54.768,102
1893,10,13.7,4.9,3,18.1,150.6,durham,-1.585,54.768,102
1893,11,8.3,1.7,9,60.1,51.9,durham,-1.585,54.768,102
1893,12,7.6,1.5,7,32.9,51.9,durham,-1.585,54.768,102
1894,1,5.2,-0.6,13,27.3,46.4,durham,-1.585,54.768,102
1894,2,7.5,0.1,11,52.1,76.2,durham,-1.585,54.768,102
1894,3,11.5,0.7,11,22.9,191.4,durham,-1.585,54.768,102
1894,4,13.0,3.3,3,28.0,125.8,durham,-1.585,54.768,102
1894,5,11.9,3.4,5,72.3,172.7,durham,-1.585,54.768,102
1894,6,16.9,7.7,0,94.1,146.3,durham,-1.585,54.768,102
1894,7,20.7,10.9,0,40.4,177.3,durham,-1.585,54.768,102
1894,8,18.0,9.3,0,64.0,108.4,durham,-1.585,54.768,102
1894,9,14.5,6.9,0,22.1,90.7,durham,-1.585,54.768,102
1894,10,11.3,4.3,3,128.9,53.1,durham,-1.585,54.768,102
1894,11,10.0,4.5,0,19.8,56.9,durham,-1.585,54.768,102
1894,12,7.0,0.8,15,32.7,48.1,durham,-1.585,54.768,102
1895,1,1.7,-3.7,26,94.6,43.4,durham,-1.585,54.768,102
1895,2,2.1,-4.8,23,34.0,81.9,durham,-1.585,54.768,102
1895,3,8.2,0.8,11,48.9,91.1,durham,-1.585,54.768,102
1895,4,12.0,3.1,7,33.8,144.3,durham,-1.585,54.768,102
1895,5,16.5,5.5,0,21.0,197.5,durham,-1.585,54.768,102
1895,6,19.6,7.4,0,32.5,222.9,durham,-1.585,54.768,102
1895,7,19.2,9.8,0,126.1,143.7,durham,-1.585,54.768,102
1895,8,20.1,10.9,0,59.0,140.6,durham,-1.585,54.768,102
1895,9,20.5,9.4,0,15.1,203.9,durham,-1.585,54.768,102
1895,10,10.5,2.4,10,125.4,112.2,durham,-1.585,54.768,102
1895,11,9.6,3.2,5,62.7,45.6,durham,-1.585,54.768,102
1895,12,5.4,0.2,14,47.1,29.8,durham,-1.585,54.768,102
1896,1,7.2,1.5,11,17.9,62.8,durham,-1.585,54.768,102
1896,2,7.6,1.1,11,12.8,40.4,durham,-1.585,54.768,102
1896,3,10.1,1.6,9,46.7,111.1,durham,-1.585,54.768,102
1896,4,13.5,3.8,1,20.6,153.8,durham,-1.585,54.768,102
1896,5,16.4,5.2,1,13.6,190.6,durham,-1.585,54.768,102
1896,6,20.9,9.8,0,50.8,198.3,durham,-1.585,54.768,102
1896,7,21.0,10.1,0,64.1,179.2,durham,-1.585,54.768,102
1896,8,17.7,9.7,0,53.3,97.1,durham,-1.585,54.768,102
1896,9,15.6,8.5,0,56.7,90.7,durham,-1.585,54.768,102
1896,10,9.4,2.7,6,148.8,79.9,durham,-1.585,54.768,102
1896,11,7.5,1.5,11,34.1,52.1,durham,-1.585,54.768,102
1896,12,5.6,0.7,14,103.9,35.0,durham,-1.585,54.768,102
1897,1,3.3,-1.2,19,47.2,40.7,durham,-1.585,54.768,102
1897,2,7.5,1.7,11,24.0,59.8,durham,-1.585,54.768,102
1897,3,8.7,1.9,9,61.6,95.9,durham,-1.585,54.768,102
1897,4,9.9,1.7,8,42.2,152.0,durham,-1.585,54.768,102
1897,5,12.9,3.8,2,37.1,197.9,durham,-1.585,54.768,102
1897,6,17.9,9.0,0,74.7,144.7,durham,-1.585,54.768,102
1897,7,20.8,10.2,0,31.3,233.3,durham,-1.585,54.768,102
1897,8,21.4,10.8,0,60.7,206.0,durham,-1.585,54.768,102
1897,9,15.6,6.6,0,54.4,112.7,durham,-1.585,54.768,102
1897,10,13.3,5.6,2,36.1,104.3,durham,-1.585,54.768,102
1897,11,9.7,4.2,4,44.5,29.3,durham,-1.585,54.768,102
1897,12,6.9,0.9,11,40.4,31.9,durham,-1.585,54.768,102
1898,1,9.3,3.0,6,25.4,40.9,durham,-1.585,54.768,102
1898,2,7.5,0.3,13,19.1,100.8,durham,-1.585,54.768,102
1898,3,8.0,0.1,17,49.7,118.1,durham,-1.585,54.768,102
1898,4,12.1,3.3,2,51.8,128.5,durham,-1.585,54.768,102
1898,5,12.9,4.1,1,41.4,148.1,durham,-1.585,54.768,102
1898,6,17.6,7.9,0,38.8,137.2,durham,-1.585,54.768,102
1898,7,20.0,8.9,0,16.4,208.9,durham,-1.585,54.768,102
1898,8,20.5,10.4,0,45.5,157.1,durham,-1.585,54.768,102
1898,9,19.3,9.8,0,8.1,106.6,durham,-1.585,54.768,102
1898,10,14.2,7.5,0,123.6,75.9,durham,-1.585,54.768,102
1898,11,9.4,2.9,6,77.5,55.2,durham,-1.585,54.768,102
1898,12,9.6,2.9,5,30.5,51.0,durham,-1.585,54.768,102
1899,1,6.3,0.6,10,56.0,48.3,durham,-1.585,54.768,102
1899,2,7.3,-0.5,17,33.6,88.0,durham,-1.585,54.768,102
1899,3,9.2,0.2,16,31.5,120.6,durham,-1.585,54.768,102
1899,4,11.3,2.6,5,55.3,115.2,durham,-1.585,54.768,102
1899,5,12.4,4.2,1,80.3,174.5,durham,-1.585,54.768,102
1899,6,20.5,8.2,0,34.3,210.2,durham,-1.585,54.768,102
1899,7,21.5,11.7,0,77.0,152.5,durham,-1.585,54.768,102
1899,8,21.3,11.0,0,29.0,163.3,durham,-1.585,54.768,102
1899,9,17.3,8.1,1,61.5,145.9,durham,-1.585,54.768,102
1899,10,13.0,3.8,3,48.8,122.0,durham,-1.585,54.768,102
1899,11,11.5,4.3,5,39.7,66.9,durham,-1.585,54.768,102
1899,12,3.6,-1.7,18,63.7,40.0,durham,-1.585,54.768,102
1900,1,5.7,0.4,16,47.3,41.0,durham,-1.585,54.768,102
1900,2,3.6,-2.3,19,93.8,64.5,durham,-1.585,54.768,102
1900,3,5.7,-0.1,12,35.7,79.7,durham,-1.585,54.768,102
1900,4,12.4,2.7,6,24.3,146.5,durham,-1.585,54.768,102
1900,5,13.2,5.0,1,30.3,119.5,durham,-1.585,54.768,102
1900,6,18.1,8.8,0,79.9,128.1,durham,-1.585,54.768,102
1900,7,21.1,12.3,0,28.5,202.3,durham,-1.585,54.768,102
1900,8,17.6,9.9,0,130.3,126.6,durham,-1.585,54.768,102
1900,9,17.3,8.4,0,17.2,138.1,durham,-1.585,54.768,102
1900,10,12.4,4.6,2,137.7,98.4,durham,-1.585,54.768,102
1900,11,8.6,3.9,4,60.8,29.3,durham,-1.585,54.768,102
1900,12,8.9,4.0,4,46.3,32.5,durham,-1.585,54.768,102
1901,1,5.0,-0.4,17,27.2,29.4,durham,-1.585,54.768,102
1901,2,4.5,-0.5,17,28.9,47.8,durham,-1.585,54.768,102
1901,3,7.0,0.4,11,35.4,114.7,durham,-1.585,54.768,102
1901,4,12.4,2.6,5,24.6,194.1,durham,-1.585,54.768,102
1901,5,14.7,5.0,1,42.2,218.6,durham,-1.585,54.768,102
1901,6,17.8,7.6,0,31.1,230.0,durham,-1.585,54.768,102
1901,7,22.4,12.0,0,65.0,219.2,durham,-1.585,54.768,102
1901,8,20.2,10.5,0,56.6,208.2,durham,-1.585,54.768,102
1901,9,16.5,9.4,0,35.0,124.4,durham,-1.585,54.768,102
1901,10,12.4,4.5,3,60.2,93.8,durham,-1.585,54.768,102
1901,11,8.3,2.0,10,129.9,78.0,durham,-1.585,54.768,102
1901,12,5.0,0.2,15,48.1,48.9,durham,-1.585,54.768,102
1902,1,6.6,1.4,14,13.3,36.1,durham,-1.585,54.768,102
1902,2,3.3,-2.1,16,26.4,64.3,durham,-1.585,54.768,102
1902,3,9.5,1.7,5,14.1,109.9,durham,-1.585,54.768,102
1902,4,10.8,2.0,6,37.3,182.0,durham,-1.585,54.768,102
1902,5,11.0,3.7,3,57.9,164.3,durham,-1.585,54.768,102
1902,6,15.6,7.5,0,50.1,146.5,durham,-1.585,54.768,102
1902,7,17.6,9.0,0,69.9,134.7,durham,-1.585,54.768,102
1902,8,16.4,8.4,0,45.1,116.0,durham,-1.585,54.768,102
1902,9,15.9,8.2,0,23.1,101.7,durham,-1.585,54.768,102
1902,10,11.8,5.9,0,53.2,69.1,durham,-1.585,54.768,102
1902,11,8.9,3.9,5,28.3,47.0,durham,-1.585,54.768,102
1902,12,6.9,2.0,12,52.1,33.3,durham,-1.585,54.768,102
1903,1,5.3,-0.2,13,57.9,42.3,durham,-1.585,54.768,102
1903,2,9.0,2.9,6,26.7,54.9,durham,-1.585,54.768,102
1903,3,9.3,2.2,5,30.6,103.8,durham,-1.585,54.768,102
1903,4,9.2,0.6,13,35.2,133.3,durham,-1.585,54.768,102
1903,5,12.8,5.1,1,68.6,143.0,durham,-1.585,54.768,102
1903,6,15.4,7.2,0,60.8,156.3,durham,-1.585,54.768,102
1903,7,18.0,10.1,0,122.8,142.3,durham,-1.585,54.768,102
1903,8,17.2,9.1,0,42.0,168.9,durham,-1.585,54.768,102
1903,9,15.4,7.9,0,59.5,120.1,durham,-1.585,54.768,102
1903,10,11.9,6.1,0,201.8,75.8,durham,-1.585,54.768,102
1903,11,8.4,2.2,8,52.1,72.6,durham,-1.585,54.768,102
1903,12,4.4,0.3,11,25.6,10.4,durham,-1.585,54.768,102
1904,1,6.0,0.9,13,44.8,35.7,durham,-1.585,54.768,102
1904,2,4.7,-0.1,15,42.0,54.9,durham,-1.585,54.768,102
1904,3,6.6,0.4,13,31.2,85.8,durham,-1.585,54.768,102
1904,4,12.1,4.0,0,25.6,162.9,durham,-1.585,54.768,102
1904,5,13.3,5.4,1,74.9,137.6,durham,-1.585,54.768,102
1904,6,16.5,8.4,0,33.1,180.2,durham,-1.585,54.768,102
1904,7,19.5,11.0,0,43.3,177.4,durham,-1.585,54.768,102
1904,8,18.4,9.9,0,63.1,162.4,durham,-1.585,54.768,102
1904,9,16.2,7.4,0,25.0,137.9,durham,-1.585,54.768,102
1904,10,12.7,4.9,4,18.5,110.8,durham,-1.585,54.768,102
1904,11,8.3,2.1,9,45.6,60.1,durham,-1.585,54.768,102
1904,12,5.8,-0.2,16,35.2,52.4,durham,-1.585,54.768,102
1905,1,6.6,1.2,13,9.1,42.3,durham,-1.585,54.768,102
1905,2,7.4,1.4,9,18.3,71.1,durham,-1.585,54.768,102
1905,3,10.2,2.2,4,30.8,132.5,durham,-1.585,54.768,102
1905,4,9.7,2.2,5,72.5,98.9,durham,-1.585,54.768,102
1905,5,13.8,5.0,2,8.1,148.5,durham,-1.585,54.768,102
1905,6,17.9,8.8,0,17.5,220.5,durham,-1.585,54.768,102
1905,7,21.7,11.4,0,19.1,202.7,durham,-1.585,54.768,102
1905,8,17.6,9.9,0,69.3,139.8,durham,-1.585,54.768,102
1905,9,15.4,8.1,0,56.4,123.7,durham,-1.585,54.768,102
1905,10,10.4,3.2,4,56.8,99.0,durham,-1.585,54.768,102
1905,11,7.1,1.9,9,116.8,58.5,durham,-1.585,54.768,102
1905,12,7.5,2.8,1,13.1,50.8,durham,-1.585,54.768,102
1906,1,6.9,2.1,4,57.7,40.7,durham,-1.585,54.768,102
1906,2,5.4,-0.9,17,27.0,103.2,durham,-1.585,54.768,102
1906,3,7.6,0.8,12,34.2,132.8,durham,-1.585,54.768,102
1906,4,11.6,0.2,15,22.1,195.5,durham,-1.585,54.768,102
1906,5,12.6,5.6,3,94.6,107.3,durham,-1.585,54.768,102
1906,6,18.1,8.8,0,21.1,194.1,durham,-1.585,54.768,102
1906,7,19.7,9.7,0,35.1,211.9,durham,-1.585,54.768,102
1906,8,20.1,11.1,0,64.9,156.3,durham,-1.585,54.768,102
1906,9,17.5,8.0,0,11.7,163.1,durham,-1.585,54.768,102
1906,10,12.8,6.5,0,113.4,71.9,durham,-1.585,54.768,102
1906,11,9.7,4.6,3,72.3,39.1,durham,-1.585,54.768,102
1906,12,5.1,-0.1,19,50.3,48.5,durham,-1.585,54.768,102
1907,1,5.8,0.5,14,13.8,70.5,durham,-1.585,54.768,102
1907,2,5.9,-0.7,17,26.4,115.3,durham,-1.585,54.768,102
1907,3,10.6,0.6,10,21.6,187.1,durham,-1.585,54.768,102
1907,4,10.7,2.9,4,51.4,130.9,durham,-1.585,54.768,102
1907,5,12.1,5.2,0,94.6,105.5,durham,-1.585,54.768,102
1907,6,15.2,7.7,0,77.0,143.2,durham,-1.585,54.768,102
1907,7,16.9,8.7,0,39.7,134.8,durham,-1.585,54.768,102
1907,8,17.3,9.2,0,38.0,140.4,durham,-1.585,54.768,102
1907,9,17.4,7.2,1,6.3,139.5,durham,-1.585,54.768,102
1907,10,12.5,5.6,2,142.0,80.3,durham,-1.585,54.768,102
1907,11,8.5,2.5,8,48.2,54.3,durham,-1.585,54.768,102
1907,12,6.4,1.2,8,72.6,31.6,durham,-1.585,54.768,102
1908,1,5.1,-0.7,18,27.3,63.9,durham,-1.585,54.768,102
1908,2,8.1,1.4,8,27.7,82.6,durham,-1.585,54.768,102
1908,3,6.5,0.3,13,74.5,90.5,durham,-1.585,54.768,102
1908,4,8.4,1.6,8,70.7,89.8,durham,-1.585,54.768,102
1908,5,15.6,6.9,0,45.4,177.2,durham,-1.585,54.768,102
1908,6,17.5,7.9,0,11.8,180.4,durham,-1.585,54.768,102
1908,7,19.0,10.2,0,63.7,150.7,durham,-1.585,54.768,102
1908,8,17.4,9.2,0,51.7,148.2,durham,-1.585,54.768,102
1908,9,16.3,9.0,0,42.0,91.6,durham,-1.585,54.768,102
1908,10,15.1,7.7,0,33.8,91.6,durham,-1.585,54.768,102
1908,11,9.4,2.7,6,27.4,61.0,durham,-1.585,54.768,102
1908,12,5.3,-0.1,13,17.1,25.3,durham,-1.585,54.768,102
1909,1,5.6,-0.3,17,15.1,74.0,durham,-1.585,54.768,102
1909,2,5.6,-0.6,18,35.3,49.6,durham,-1.585,54.768,102
1909,3,5.6,-0.2,14,108.1,65.6,durham,-1.585,54.768,102
1909,4,13.1,2.6,5,56.8,188.8,durham,-1.585,54.768,102
1909,5,14.7,4.5,4,33.5,222.1,durham,-1.585,54.768,102
1909,6,15.2,6.6,0,48.4,128.9,durham,-1.585,54.768,102
1909,7,18.0,10.0,0,55.7,152.4,durham,-1.585,54.768,102
1909,8,19.2,10.3,0,74.5,171.5,durham,-1.585,54.768,102
1909,9,14.1,7.3,0,50.4,79.6,durham,-1.585,54.768,102
1909,10,12.5,5.5,4,53.3,99.1,durham,-1.585,54.768,102
1909,11,7.6,1.4,12,19.3,61.6,durham,-1.585,54.768,102
1909,12,5.3,0.4,13,79.4,47.2,durham,-1.585,54.768,102
1910,1,5.5,-0.3,15,55.0,64.4,durham,-1.585,54.768,102
1910,2,6.3,0.7,12,53.0,74.5,durham,-1.585,54.768,102
1910,3,9.6,2.0,6,16.0,124.3,durham,-1.585,54.768,102
1910,4,10.0,2.0,4,61.1,112.2,durham,-1.585,54.768,102
1910,5,13.3,5.1,2,42.1,162.7,durham,-1.585,54.768,102
1910,6,17.8,8.5,0,60.8,184.1,durham,-1.585,54.768,102
1910,7,17.0,9.5,0,73.4,126.9,durham,-1.585,54.768,102
1910,8,18.4,10.7,0,62.2,143.3,durham,-1.585,54.768,102
1910,9,15.6,7.3,0,9.5,109.3,durham,-1.585,54.768,102
1910,10,13.0,7.1,0,73.8,83.1,durham,-1.585,54.768,102
1910,11,5.4,-0.4,16,75.7,92.7,durham,-1.585,54.768,102
1910,12,7.9,3.1,2,48.7,43.3,durham,-1.585,54.768,102
1911,1,6.4,0.6,9,37.1,55.1,durham,-1.585,54.768,102
1911,2,7.4,1.1,11,21.1,69.5,durham,-1.585,54.768,102
1911,3,6.5,1.5,4,43.8,83.6,durham,-1.585,54.768,102
1911,4,9.9,3.4,6,27.6,106.2,durham,-1.585,54.768,102
1911,5,16.0,6.8,0,17.7,173.4,durham,-1.585,54.768,102
1911,6,18.2,7.7,0,90.7,204.7,durham,-1.585,54.768,102
1911,7,22.2,10.3,0,16.4,253.0,durham,-1.585,54.768,102
1911,8,20.6,11.7,0,50.5,168.8,durham,-1.585,54.768,102
1911,9,17.4,7.5,0,41.2,167.8,durham,-1.585,54.768,102
1911,10,11.2,5.0,4,61.9,64.7,durham,-1.585,54.768,102
